Date,IHSG,USD_IDR,Gold,SP500
2018-12-10,6111.35986328125,14463.0,1243.699951171875,2637.719970703125
2018-12-11,6076.5869140625,14548.0,1241.9000244140625,2636.780029296875
2018-12-12,6115.5771484375,14637.400390625,1244.4000244140625,2651.070068359375
2018-12-13,6177.72021484375,14579.7998046875,1242.699951171875,2650.5400390625
2018-12-14,6169.8427734375,14550.0,1237.0,2599.949951171875
2018-12-17,6089.30517578125,14578.0,1247.4000244140625,2545.93994140625
2018-12-18,6081.8671875,14588.7001953125,1249.199951171875,2546.159912109375
2018-12-19,6176.09423828125,14490.0,1252.0999755859375,2506.9599609375
2018-12-20,6147.8759765625,14493.0,1263.5999755859375,2467.419921875
2018-12-21,6163.59619140625,14534.7998046875,1253.800048828125,2416.6201171875
2018-12-24,6163.59619140625,14548.0,1267.5,2351.10009765625
2018-12-25,6163.59619140625,14548.0,1267.5,2351.10009765625
2018-12-26,6127.85009765625,14710.0,1269.199951171875,2467.699951171875
2018-12-27,6190.64306640625,14609.400390625,1277.300048828125,2488.830078125
2018-12-28,6194.498046875,14561.599609375,1279.9000244140625,2485.739990234375
2018-12-31,6194.498046875,14553.0,1278.300048828125,2506.85009765625
2019-01-01,6194.498046875,14460.0,1278.300048828125,2506.85009765625
2019-01-02,6181.1748046875,14460.0,1281.0,2510.030029296875
2019-01-03,6221.009765625,14409.7001953125,1291.800048828125,2447.889892578125
2019-01-04,6274.5400390625,14375.400390625,1282.699951171875,2531.93994140625
2019-01-07,6287.22412109375,14267.0,1286.800048828125,2549.68994140625
2019-01-08,6262.84716796875,14083.0,1283.199951171875,2574.409912109375
2019-01-09,6272.23779296875,14138.0,1289.300048828125,2584.9599609375
2019-01-10,6328.7138671875,14130.0,1284.699951171875,2596.639892578125
2019-01-11,6361.46484375,14048.0,1287.0999755859375,2596.260009765625
2019-01-14,6336.1162109375,14038.0,1289.0999755859375,2582.610107421875
2019-01-15,6408.7841796875,14117.0,1286.199951171875,2610.300048828125
2019-01-16,6413.35986328125,14111.0,1291.5999755859375,2616.10009765625
2019-01-17,6423.77978515625,14140.0,1291.0,2635.9599609375
2019-01-18,6448.15576171875,14173.0,1281.300048828125,2670.7099609375
2019-01-21,6450.833984375,14168.0,1281.300048828125,2670.7099609375
2019-01-22,6468.56201171875,14307.0,1282.5,2632.89990234375
2019-01-23,6451.169921875,14208.0,1283.0999755859375,2638.699951171875
2019-01-24,6466.65478515625,14130.900390625,1279.0999755859375,2642.330078125
2019-01-25,6482.8427734375,14189.0,1297.4000244140625,2664.760009765625
2019-01-28,6458.7119140625,14078.0,1302.4000244140625,2643.85009765625
2019-01-29,6436.47998046875,14063.0,1308.199951171875,2640.0
2019-01-30,6464.18896484375,14074.0,1309.9000244140625,2681.050048828125
2019-01-31,6532.96923828125,14033.0,1319.699951171875,2704.10009765625
2019-02-01,6538.63818359375,13966.0,1316.9000244140625,2706.530029296875
2019-02-04,6481.451171875,13933.0,1314.300048828125,2724.8701171875
2019-02-05,6481.451171875,13957.5,1314.199951171875,2737.699951171875
2019-02-06,6547.876953125,13950.5,1309.5,2731.610107421875
2019-02-07,6536.45703125,13915.0,1309.4000244140625,2706.050048828125
2019-02-08,6521.6630859375,13966.0,1313.699951171875,2707.8798828125
2019-02-11,6495.001953125,13958.0,1307.0,2709.800048828125
2019-02-12,6426.3251953125,14033.0,1309.199951171875,2744.72998046875
2019-02-13,6419.1162109375,14012.7001953125,1310.800048828125,2753.030029296875
2019-02-14,6420.01806640625,14151.0,1309.800048828125,2745.72998046875
2019-02-15,6389.0849609375,14083.0,1318.0999755859375,2775.60009765625
2019-02-18,6497.81494140625,14136.0,1318.0999755859375,2775.60009765625
2019-02-19,6494.6669921875,14192.5,1340.0999755859375,2779.760009765625
2019-02-20,6512.7841796875,14096.5,1343.300048828125,2784.699951171875
2019-02-21,6537.76611328125,14033.0,1323.5,2774.8798828125
2019-02-22,6501.3779296875,14120.0,1329.199951171875,2792.669921875
2019-02-25,6525.35791015625,14051.0,1325.9000244140625,2796.110107421875
2019-02-26,6540.9501953125,14011.0,1325.0999755859375,2793.89990234375
2019-02-27,6525.68310546875,13960.0,1317.699951171875,2792.3798828125
2019-02-28,6443.34814453125,14015.0,1312.800048828125,2784.489990234375
2019-03-01,6499.8837890625,14194.0,1296.4000244140625,2803.68994140625
2019-03-04,6488.419921875,14108.0,1284.800048828125,2792.81005859375
2019-03-05,6441.27978515625,14205.0,1282.0,2789.64990234375
2019-03-06,6457.9560546875,14150.5,1284.9000244140625,2771.449951171875
2019-03-07,6457.9560546875,14214.5,1283.800048828125,2748.929931640625
2019-03-08,6383.06787109375,14240.7998046875,1297.0,2743.070068359375
2019-03-11,6366.43408203125,14303.0,1288.800048828125,2783.300048828125
2019-03-12,6353.77392578125,14283.0,1296.300048828125,2791.52001953125
2019-03-13,6377.5751953125,14258.0,1307.5,2810.919921875
2019-03-14,6413.26611328125,14258.0,1293.4000244140625,2808.47998046875
2019-03-15,6461.18310546875,14287.0,1301.800048828125,2822.47998046875
2019-03-18,6509.44677734375,14251.0,1300.300048828125,2832.93994140625
2019-03-19,6480.27587890625,14251.0,1305.0,2832.570068359375
2019-03-20,6482.7099609375,14223.0,1300.5,2824.22998046875
2019-03-21,6501.77587890625,14055.0,1306.0999755859375,2854.8798828125
2019-03-22,6525.27392578125,14133.0,1311.5999755859375,2800.7099609375
2019-03-25,6411.2509765625,14158.0,1321.9000244140625,2798.360107421875
2019-03-26,6469.9990234375,14173.0,1314.300048828125,2818.4599609375
2019-03-27,6444.73779296875,14163.0,1309.9000244140625,2805.3701171875
2019-03-28,6480.7880859375,14346.0,1289.800048828125,2815.43994140625
2019-03-29,6468.7548828125,14235.0,1293.0,2834.39990234375
2019-04-01,6452.61083984375,14233.0,1288.4000244140625,2867.18994140625
2019-04-02,6476.06591796875,14240.0,1290.0,2867.239990234375
2019-04-03,6476.06591796875,14213.0,1289.9000244140625,2873.39990234375
2019-04-04,6494.6298828125,14210.0,1289.0,2879.389892578125
2019-04-05,6474.01806640625,14151.0,1290.4000244140625,2892.739990234375
2019-04-08,6425.73388671875,14112.0,1297.0999755859375,2895.77001953125
2019-04-09,6484.34814453125,14191.0,1303.5,2878.199951171875
2019-04-10,6478.326171875,14136.0,1309.0999755859375,2888.2099609375
2019-04-11,6410.166015625,14177.0,1288.5999755859375,2888.320068359375
2019-04-12,6405.8662109375,14138.0,1290.5999755859375,2907.409912109375
2019-04-15,6435.15087890625,14086.0,1286.800048828125,2905.580078125
2019-04-16,6481.541015625,14155.5,1272.5999755859375,2907.06005859375
2019-04-17,6481.541015625,14079.0,1272.199951171875,2900.449951171875
2019-04-18,6507.22119140625,14078.0,1271.9000244140625,2905.030029296875
2019-04-19,6507.22119140625,14036.0,1271.9000244140625,2905.030029296875
2019-04-22,6414.7431640625,14036.0,1273.5,2907.969970703125
2019-04-23,6462.82177734375,14061.5,1269.300048828125,2933.679931640625
2019-04-24,6447.884765625,14061.0,1275.5,2927.25
2019-04-25,6372.787109375,14154.0,1275.800048828125,2926.169921875
2019-04-26,6401.080078125,14306.5,1284.9000244140625,2939.8798828125
2019-04-29,6425.89501953125,14165.0,1278.5999755859375,2943.030029296875
2019-04-30,6455.35205078125,14191.0,1282.800048828125,2945.830078125
2019-05-01,6455.35205078125,14243.0,1281.4000244140625,2923.72998046875
2019-05-02,6374.421875,14244.2998046875,1269.699951171875,2917.52001953125
2019-05-03,6319.458984375,14244.0,1279.199951171875,2945.639892578125
2019-05-06,6256.35205078125,14230.0,1281.699951171875,2932.469970703125
2019-05-07,6297.31787109375,14286.0,1283.5,2884.050048828125
2019-05-08,6270.2021484375,14346.2998046875,1279.4000244140625,2879.419921875
2019-05-09,6198.80419921875,14288.0,1283.5,2870.719970703125
2019-05-10,6209.1181640625,14343.0,1285.699951171875,2881.39990234375
2019-05-13,6135.39599609375,14318.0,1300.0999755859375,2811.8701171875
2019-05-14,6071.2021484375,14497.400390625,1294.699951171875,2834.409912109375
2019-05-15,5980.884765625,14423.0,1296.300048828125,2850.9599609375
2019-05-16,5895.73779296875,14540.0,1285.0,2876.320068359375
2019-05-17,5826.8681640625,14569.5,1274.5,2859.530029296875
2019-05-20,5907.12109375,14443.0,1276.0999755859375,2840.22998046875
2019-05-21,5951.3720703125,14448.0,1272.0,2864.360107421875
2019-05-22,5939.63623046875,14448.0,1273.5999755859375,2856.27001953125
2019-05-23,6032.69580078125,14518.0,1284.800048828125,2822.239990234375
2019-05-24,6057.35302734375,14453.0,1283.0,2826.06005859375
2019-05-27,6098.97412109375,14386.0,1283.0,2826.06005859375
2019-05-28,6033.14208984375,14445.0,1276.5,2802.389892578125
2019-05-29,6104.10595703125,14468.0,1280.5999755859375,2783.02001953125
2019-05-30,6104.10595703125,14393.0,1287.0999755859375,2788.860107421875
2019-05-31,6209.1171875,14401.0,1305.800048828125,2752.06005859375
2019-06-03,6209.1171875,14268.0,1322.699951171875,2744.449951171875
2019-06-04,6209.1171875,14237.0,1323.4000244140625,2803.27001953125
2019-06-05,6209.1171875,14260.0,1328.300048828125,2826.14990234375
2019-06-06,6209.1171875,14280.0,1337.5999755859375,2843.489990234375
2019-06-07,6209.1171875,14256.0,1341.199951171875,2873.340087890625
2019-06-10,6289.60986328125,14268.0,1324.699951171875,2886.72998046875
2019-06-11,6305.9921875,14276.0,1326.4000244140625,2885.719970703125
2019-06-12,6276.1767578125,14294.5,1331.9000244140625,2879.840087890625
2019-06-13,6273.08203125,14262.0,1339.199951171875,2891.639892578125
2019-06-14,6250.26513671875,14273.0,1340.0999755859375,2886.97998046875
2019-06-17,6190.52490234375,14318.0,1338.699951171875,2889.669921875
2019-06-18,6257.330078125,14413.5,1346.5999755859375,2917.75
2019-06-19,6339.26220703125,14289.5,1344.5999755859375,2926.4599609375
2019-06-20,6335.6982421875,14280.0,1392.9000244140625,2954.179931640625
2019-06-21,6315.43603515625,14142.0,1396.199951171875,2950.4599609375
2019-06-24,6288.46484375,14148.0,1414.300048828125,2945.35009765625
2019-06-25,6320.44482421875,14183.0,1414.9000244140625,2917.3798828125
2019-06-26,6310.48876953125,14118.0,1411.5999755859375,2913.780029296875
2019-06-27,6352.7099609375,14215.5,1408.4000244140625,2924.919921875
2019-06-28,6358.62890625,14184.5,1409.699951171875,2941.760009765625
2019-07-01,6379.68798828125,14121.0,1385.5999755859375,2964.330078125
2019-07-02,6384.89794921875,14150.0,1404.5999755859375,2973.010009765625
2019-07-03,6362.6220703125,14196.0,1417.699951171875,2995.820068359375
2019-07-04,6375.966796875,14178.5,1417.699951171875,2995.820068359375
2019-07-05,6373.47705078125,14150.0,1396.699951171875,2990.409912109375
2019-07-08,6351.8271484375,14076.0,1397.0,2975.949951171875
2019-07-09,6388.3232421875,14187.0,1397.5,2979.6298828125
2019-07-10,6410.68310546875,14236.0,1410.0999755859375,2993.070068359375
2019-07-11,6417.06591796875,14161.5,1404.300048828125,2999.909912109375
2019-07-12,6373.34521484375,14124.0,1409.9000244140625,3013.77001953125
2019-07-15,6418.23388671875,14000.0,1411.4000244140625,3014.300048828125
2019-07-16,6401.8798828125,13913.0,1409.199951171875,3004.0400390625
2019-07-17,6394.60888671875,14008.5,1421.300048828125,2984.419921875
2019-07-18,6403.2939453125,14023.0,1426.0999755859375,2995.110107421875
2019-07-19,6456.5390625,13970.0,1425.0999755859375,2976.610107421875
2019-07-22,6433.546875,13941.0,1425.300048828125,2985.030029296875
2019-07-23,6403.81005859375,13997.0,1420.0999755859375,3005.469970703125
2019-07-24,6384.98681640625,14039.0,1422.800048828125,3019.56005859375
2019-07-25,6401.365234375,14027.5,1413.9000244140625,3003.669921875
2019-07-26,6325.23681640625,14052.7001953125,1418.5,3025.860107421875
2019-07-29,6299.03515625,13997.0,1419.5999755859375,3020.969970703125
2019-07-30,6376.99609375,14066.0,1429.699951171875,3013.179931640625
2019-07-31,6390.5048828125,14066.400390625,1426.0999755859375,2980.3798828125
2019-08-01,6381.5419921875,14165.0,1420.9000244140625,2953.56005859375
2019-08-02,6340.18017578125,14329.0,1445.5999755859375,2932.050048828125
2019-08-05,6175.703125,14173.0,1464.5999755859375,2844.739990234375
2019-08-06,6119.47119140625,14248.0,1472.4000244140625,2881.77001953125
2019-08-07,6204.19482421875,14258.0,1507.300048828125,2883.97998046875
2019-08-08,6274.6708984375,14274.5,1497.699951171875,2938.090087890625
2019-08-09,6282.1318359375,14236.5,1496.5999755859375,2918.64990234375
2019-08-12,6250.59521484375,14183.0,1505.300048828125,2882.699951171875
2019-08-13,6210.9619140625,14241.0,1502.199951171875,2926.320068359375
2019-08-14,6267.3349609375,14232.7998046875,1515.9000244140625,2840.60009765625
2019-08-15,6257.5859375,14238.0,1519.5999755859375,2847.60009765625
2019-08-16,6286.6572265625,14333.0,1512.5,2888.679931640625
2019-08-19,6296.71484375,14228.0,1500.4000244140625,2923.64990234375
2019-08-20,6295.73779296875,14337.2998046875,1504.5999755859375,2900.510009765625
2019-08-21,6252.966796875,14326.099609375,1504.5999755859375,2924.429931640625
2019-08-22,6239.2451171875,14275.0,1497.300048828125,2922.949951171875
2019-08-23,6255.59716796875,14228.0,1526.5999755859375,2847.110107421875
2019-08-26,6214.509765625,14206.0,1526.300048828125,2878.3798828125
2019-08-27,6278.1708984375,14253.7998046875,1541.0,2869.159912109375
2019-08-28,6281.64599609375,14343.7998046875,1537.800048828125,2887.93994140625
2019-08-29,6289.119140625,14311.2998046875,1526.5,2924.580078125
2019-08-30,6328.47021484375,14231.0,1519.0999755859375,2926.4599609375
2019-09-02,6290.5458984375,14178.0,1519.0999755859375,2926.4599609375
2019-09-03,6261.58984375,14265.0,1545.9000244140625,2906.27001953125
2019-09-04,6269.6640625,14260.7001953125,1550.300048828125,2937.780029296875
2019-09-05,6306.80322265625,14146.0,1515.4000244140625,2976.0
2019-09-06,6308.9501953125,14172.2998046875,1506.199951171875,2978.7099609375
2019-09-09,6326.212890625,14088.0,1502.199951171875,2978.429931640625
2019-09-10,6336.6728515625,14024.0,1490.300048828125,2979.389892578125
2019-09-11,6381.9541015625,14095.7998046875,1494.4000244140625,3000.929931640625
2019-09-12,6342.173828125,14106.400390625,1498.699951171875,3009.570068359375
2019-09-13,6334.8427734375,13983.0,1490.9000244140625,3007.389892578125
2019-09-16,6219.43505859375,13958.0,1503.0999755859375,2997.9599609375
2019-09-17,6236.68994140625,14170.2998046875,1505.0999755859375,3005.699951171875
2019-09-18,6276.6328125,14126.7998046875,1507.5,3006.72998046875
2019-09-19,6244.47021484375,14126.0,1498.4000244140625,3006.7900390625
2019-09-20,6231.47314453125,14158.0,1507.300048828125,2992.070068359375
2019-09-23,6206.19921875,14048.0,1523.699951171875,2991.780029296875
2019-09-24,6137.60791015625,14078.0,1532.0999755859375,2966.60009765625
2019-09-25,6146.40380859375,14177.2998046875,1504.5999755859375,2984.8701171875
2019-09-26,6230.333984375,14211.2998046875,1507.5,2977.6201171875
2019-09-27,6196.88916015625,14236.7998046875,1499.0999755859375,2961.7900390625
2019-09-30,6169.10205078125,14158.0,1465.699951171875,2976.739990234375
2019-10-01,6138.25,14219.400390625,1482.0,2940.25
2019-10-02,6055.4248046875,14206.0,1501.0,2887.610107421875
2019-10-03,6038.52880859375,14188.0,1507.0999755859375,2910.6298828125
2019-10-04,6061.251953125,14166.0,1506.199951171875,2952.010009765625
2019-10-07,6000.58203125,14128.0,1497.699951171875,2938.7900390625
2019-10-08,6039.60107421875,14239.5,1497.199951171875,2893.06005859375
2019-10-09,6029.16015625,14210.0,1506.0999755859375,2919.39990234375
2019-10-10,6023.64111328125,14217.5,1494.800048828125,2938.1298828125
2019-10-11,6105.7998046875,14145.0,1482.699951171875,2970.27001953125
2019-10-14,6126.876953125,14121.0,1491.699951171875,2966.14990234375
2019-10-15,6158.166015625,14168.5,1477.5999755859375,2995.679931640625
2019-10-16,6169.591796875,14216.0,1488.0,2989.68994140625
2019-10-17,6181.01416015625,14224.0,1492.300048828125,2997.949951171875
2019-10-18,6191.94677734375,14184.5,1488.199951171875,2986.199951171875
2019-10-21,6198.98681640625,14138.0,1482.4000244140625,3006.719970703125
2019-10-22,6225.4970703125,14102.5,1481.699951171875,2995.989990234375
2019-10-23,6257.80615234375,14042.5,1489.9000244140625,3004.52001953125
2019-10-24,6339.64697265625,13987.0,1498.9000244140625,3010.2900390625
2019-10-25,6252.34521484375,14089.5,1499.5,3022.550048828125
2019-10-28,6265.3837890625,14028.0,1490.0,3039.419921875
2019-10-29,6281.13818359375,14018.0,1487.0,3036.889892578125
2019-10-30,6295.7470703125,14018.0,1493.199951171875,3046.77001953125
2019-10-31,6228.31689453125,14060.0,1511.4000244140625,3037.56005859375
2019-11-01,6207.19091796875,14123.5,1508.0,3066.909912109375
2019-11-04,6180.34423828125,14014.0,1508.0,3078.27001953125
2019-11-05,6264.15185546875,14058.0,1480.800048828125,3074.6201171875
2019-11-06,6217.544921875,14028.5,1490.199951171875,3076.780029296875
2019-11-07,6165.6240234375,14008.0,1464.199951171875,3085.179931640625
2019-11-08,6177.98583984375,14013.0,1461.300048828125,3093.080078125
2019-11-11,6148.740234375,14014.0390625,1455.5,3087.010009765625
2019-11-12,6180.9921875,13997.2001953125,1452.0999755859375,3091.840087890625
2019-11-13,6142.5009765625,13852.7470703125,1461.699951171875,3094.0400390625
2019-11-14,6098.9501953125,13871.640625,1471.800048828125,3096.6298828125
2019-11-15,6128.34521484375,14078.0,1467.300048828125,3120.4599609375
2019-11-18,6122.625,13840.302734375,1470.9000244140625,3122.030029296875
2019-11-19,6152.08984375,14139.0,1473.300048828125,3120.179931640625
2019-11-20,6155.10888671875,14083.0,1473.300048828125,3108.4599609375
2019-11-21,6117.36376953125,14035.2783203125,1463.0999755859375,3103.5400390625
2019-11-22,6100.2421875,14070.0,1463.0999755859375,3110.2900390625
2019-11-25,6070.76220703125,14083.01171875,1456.5999755859375,3133.639892578125
2019-11-26,6026.18798828125,14063.748046875,1459.800048828125,3140.52001953125
2019-11-27,6023.0390625,14078.0,1453.4000244140625,3153.6298828125
2019-11-28,5953.06005859375,14087.1298828125,1453.4000244140625,3153.6298828125
2019-11-29,6011.830078125,13868.66015625,1465.5999755859375,3140.97998046875
2019-12-02,6130.05517578125,13868.345703125,1462.300048828125,3113.8701171875
2019-12-03,6133.89599609375,14123.2763671875,1478.199951171875,3093.199951171875
2019-12-04,6112.87890625,14098.0,1474.0,3112.760009765625
2019-12-05,6152.1171875,13994.884765625,1476.9000244140625,3117.429931640625
2019-12-06,6186.8681640625,14058.0,1459.0999755859375,3145.909912109375
2019-12-09,6193.791015625,14022.3798828125,1459.300048828125,3135.9599609375
2019-12-10,6183.5048828125,14004.6005859375,1462.5999755859375,3132.52001953125
2019-12-11,6180.09912109375,14021.0,1469.4000244140625,3141.6298828125
2019-12-12,6139.39697265625,13976.61328125,1466.699951171875,3168.570068359375
2019-12-13,6197.31787109375,13933.3564453125,1475.5999755859375,3168.800048828125
2019-12-16,6211.591796875,13968.525390625,1475.0,3191.449951171875
2019-12-17,6244.35205078125,14022.5,1474.5999755859375,3192.52001953125
2019-12-18,6287.25,14024.0,1472.5999755859375,3191.139892578125
2019-12-19,6249.93017578125,13966.919921875,1478.199951171875,3205.3701171875
2019-12-20,6284.3720703125,13978.15625,1474.699951171875,3221.219970703125
2019-12-23,6305.91015625,13957.5810546875,1482.5,3224.010009765625
2019-12-24,6305.91015625,13955.626953125,1499.0999755859375,3223.3798828125
2019-12-25,6305.91015625,13961.0,1499.0999755859375,3223.3798828125
2019-12-26,6319.44287109375,13991.0,1509.300048828125,3239.909912109375
2019-12-27,6329.31396484375,13977.5,1513.800048828125,3240.02001953125
2019-12-30,6299.5390625,13953.841796875,1514.5,3221.2900390625
2019-12-31,6299.5390625,13919.0,1519.5,3230.780029296875
2020-01-01,6299.5390625,13690.3720703125,1519.5,3230.780029296875
2020-01-02,6283.5810546875,13689.2314453125,1524.5,3257.85009765625
2020-01-03,6323.4658203125,13884.7861328125,1549.199951171875,3234.85009765625
2020-01-06,6257.40283203125,13934.31640625,1566.199951171875,3246.280029296875
2020-01-07,6279.34619140625,13926.5,1571.800048828125,3237.179931640625
2020-01-08,6225.68603515625,13867.236328125,1557.4000244140625,3253.050048828125
2020-01-09,6274.4931640625,13886.939453125,1551.699951171875,3274.699951171875
2020-01-10,6274.94091796875,13827.560546875,1557.5,3265.35009765625
2020-01-13,6296.56689453125,13522.4345703125,1548.4000244140625,3288.1298828125
2020-01-14,6325.40576171875,13665.3046875,1542.4000244140625,3283.14990234375
2020-01-15,6283.365234375,13668.0400390625,1552.0999755859375,3289.2900390625
2020-01-16,6286.0478515625,13665.0966796875,1549.0,3316.81005859375
2020-01-17,6291.6572265625,13623.0,1558.800048828125,3329.6201171875
2020-01-20,6245.04296875,13456.98828125,1558.800048828125,3329.6201171875
2020-01-21,6238.15283203125,13615.0,1556.4000244140625,3320.7900390625
2020-01-22,6233.453125,13651.0,1555.300048828125,3321.75
2020-01-23,6249.2099609375,13626.38671875,1564.5999755859375,3325.5400390625
2020-01-24,6244.10888671875,13609.1884765625,1571.0999755859375,3295.469970703125
2020-01-27,6133.2080078125,13711.9736328125,1576.800048828125,3243.6298828125
2020-01-28,6111.18408203125,13213.240234375,1569.199951171875,3276.239990234375
2020-01-29,6113.044921875,13634.0,1569.800048828125,3273.39990234375
2020-01-30,6057.59619140625,13614.0146484375,1583.5,3283.659912109375
2020-01-31,5940.0478515625,13643.1806640625,1582.9000244140625,3225.52001953125
2020-02-03,5884.169921875,13633.126953125,1577.199951171875,3248.919921875
2020-02-04,5922.3388671875,13735.5,1550.4000244140625,3297.590087890625
2020-02-05,5978.509765625,13702.4072265625,1557.800048828125,3334.68994140625
2020-02-06,5987.14501953125,13668.267578125,1565.0999755859375,3345.780029296875
2020-02-07,5999.60693359375,13698.0,1568.5999755859375,3327.7099609375
2020-02-10,5952.0830078125,13675.853515625,1574.699951171875,3352.090087890625
2020-02-11,5954.39697265625,13691.58984375,1565.5999755859375,3357.75
2020-02-12,5913.0810546875,13657.5537109375,1567.4000244140625,3379.449951171875
2020-02-13,5871.9541015625,13500.7373046875,1575.0999755859375,3373.93994140625
2020-02-14,5866.94482421875,13695.400390625,1582.699951171875,3380.159912109375
2020-02-17,5867.52294921875,13681.2900390625,1582.699951171875,3380.159912109375
2020-02-18,5886.9619140625,13649.2412109375,1600.0,3370.2900390625
2020-02-19,5928.791015625,13768.0,1607.5,3386.14990234375
2020-02-20,5942.48681640625,13762.0,1616.5999755859375,3373.22998046875
2020-02-21,5882.2548828125,13703.482421875,1644.5999755859375,3337.75
2020-02-24,5807.0498046875,13771.486328125,1672.4000244140625,3225.889892578125
2020-02-25,5787.13818359375,13879.9296875,1646.9000244140625,3128.2099609375
2020-02-26,5688.9208984375,14056.5,1640.0,3116.389892578125
2020-02-27,5535.69384765625,13931.0,1640.0,2978.760009765625
2020-02-28,5452.7041015625,14316.0,1564.0999755859375,2954.219970703125
2020-03-02,5361.24609375,13971.9619140625,1592.300048828125,3090.22998046875
2020-03-03,5518.6279296875,14220.0,1642.0999755859375,3003.3701171875
2020-03-04,5650.13623046875,14199.5,1641.0999755859375,3130.1201171875
2020-03-05,5638.1298828125,14256.0,1666.4000244140625,3023.93994140625
2020-03-06,5498.5400390625,14309.599609375,1670.800048828125,2972.3701171875
2020-03-09,5136.80908203125,14251.5390625,1674.5,2746.56005859375
2020-03-10,5220.826171875,14094.818359375,1659.0999755859375,2882.22998046875
2020-03-11,5154.10498046875,14272.900390625,1641.4000244140625,2741.3798828125
2020-03-12,4895.748046875,14526.0,1589.300048828125,2480.639892578125
2020-03-13,4907.57080078125,14850.0,1515.699951171875,2711.02001953125
2020-03-16,4690.6572265625,14635.0224609375,1485.9000244140625,2386.1298828125
2020-03-17,4456.7490234375,15192.0,1524.9000244140625,2529.18994140625
2020-03-18,4330.673828125,14955.7880859375,1477.300048828125,2398.10009765625
2020-03-19,4105.421875,15474.5,1478.5999755859375,2409.389892578125
2020-03-20,4194.94384765625,15908.0,1484.0,2304.919921875
2020-03-23,3989.51708984375,15766.2470703125,1567.0,2237.39990234375
2020-03-24,3937.632080078125,16504.80078125,1660.199951171875,2447.330078125
2020-03-25,3937.632080078125,16216.5,1632.300048828125,2475.56005859375
2020-03-26,4338.90380859375,16447.720703125,1650.0999755859375,2630.070068359375
2020-03-27,4545.57080078125,16218.63671875,1623.9000244140625,2541.469970703125
2020-03-30,4414.5,16005.3349609375,1622.0,2626.64990234375
2020-03-31,4538.93017578125,16346.9619140625,1583.4000244140625,2584.590087890625
2020-04-01,4466.037109375,16277.943359375,1578.199951171875,2470.5
2020-04-02,4531.68505859375,16412.80859375,1625.699951171875,2526.89990234375
2020-04-03,4623.42919921875,16441.263671875,1633.699951171875,2488.64990234375
2020-04-06,4811.8271484375,16418.0,1677.0,2663.679931640625
2020-04-07,4778.63916015625,16364.6484375,1664.800048828125,2659.409912109375
2020-04-08,4626.69482421875,16225.0,1665.4000244140625,2749.97998046875
2020-04-09,4649.0791015625,16159.376953125,1736.199951171875,2789.820068359375
2020-04-10,4649.0791015625,15811.9677734375,1736.199951171875,2789.820068359375
2020-04-13,4623.89404296875,15800.0,1744.800048828125,2761.6298828125
2020-04-14,4706.4912109375,15751.0,1756.699951171875,2846.06005859375
2020-04-15,4625.90478515625,15578.3466796875,1727.199951171875,2783.360107421875
2020-04-16,4480.60693359375,15887.5,1720.4000244140625,2799.550048828125
2020-04-17,4634.82080078125,15568.3388671875,1689.199951171875,2874.56005859375
2020-04-20,4575.90478515625,15423.0,1701.5999755859375,2823.159912109375
2020-04-21,4501.9189453125,15377.080078125,1678.199951171875,2736.56005859375
2020-04-22,4567.56201171875,15394.6787109375,1728.699951171875,2799.31005859375
2020-04-23,4593.55419921875,15408.6220703125,1733.300048828125,2797.800048828125
2020-04-24,4496.06396484375,15665.0,1723.5,2836.739990234375
2020-04-27,4513.14111328125,15348.744140625,1711.9000244140625,2878.47998046875
2020-04-28,4529.55419921875,15312.3857421875,1710.5,2863.389892578125
2020-04-29,4567.3232421875,15364.5947265625,1703.4000244140625,2939.510009765625
2020-04-30,4716.40283203125,15234.63671875,1684.199951171875,2912.429931640625
2020-05-01,4716.40283203125,15249.0,1694.5,2830.7099609375
2020-05-04,4605.48681640625,14671.0,1706.9000244140625,2842.739990234375
2020-05-05,4630.1328125,15044.0,1704.4000244140625,2868.43994140625
2020-05-06,4608.7900390625,15335.0,1684.199951171875,2848.419921875
2020-05-07,4608.7900390625,14998.33203125,1721.800048828125,2881.18994140625
2020-05-08,4597.43017578125,15227.0,1709.9000244140625,2929.800048828125
2020-05-11,4639.10498046875,14721.3984375,1695.300048828125,2930.18994140625
2020-05-12,4588.73388671875,14848.7001953125,1704.4000244140625,2870.1201171875
2020-05-13,4554.35888671875,14994.0,1713.9000244140625,2820.0
2020-05-14,4513.833984375,14846.873046875,1738.0999755859375,2852.5
2020-05-15,4507.60693359375,14810.1201171875,1753.4000244140625,2863.699951171875
2020-05-18,4511.05810546875,14853.0,1731.800048828125,2953.909912109375
2020-05-19,4548.65576171875,14878.0,1744.199951171875,2922.93994140625
2020-05-20,4545.9521484375,14748.447265625,1750.5999755859375,2971.610107421875
2020-05-21,4545.9521484375,14771.0,1720.5,2948.510009765625
2020-05-22,4545.9521484375,14826.0,1734.5999755859375,2955.449951171875
2020-05-25,4545.9521484375,14703.0,1734.5999755859375,2955.449951171875
2020-05-26,4626.798828125,14501.7578125,1704.800048828125,2991.77001953125
2020-05-27,4641.55517578125,14850.0,1710.300048828125,3036.1298828125
2020-05-28,4716.18505859375,14888.5,1713.300048828125,3029.72998046875
2020-05-29,4753.61181640625,14825.0,1736.9000244140625,3044.31005859375
